0,0.10715106
1,0.07280392
2,0.02265491
3,0.37472603
4,0.02595605
5,0.09847082
6,0.013086794
7,0.02832245
8,0.04880872
9,0.032914337
10,0.042692382
11,0.03509407
12,0.13381898
13,0.011302138
14,0.3506754
15,0.03509407
16,0.051699862
17,0.07038644
18,0.028725311
19,0.03084468
20,0.039168835
21,0.057144843
22,0.052548934
23,0.07372902
24,0.16016419
25,0.03899128
26,0.3333452
27,0.043224942
28,0.04119531
29,0.06330613
30,0.076450445
31,0.027536497
32,0.021317702
33,0.11504454
34,0.03754452
35,0.03370388
36,0.052174777
37,0.03008505
38,0.028054642
39,0.754676
40,0.01283053
41,0.014086847
42,0.034706555
43,0.15494974
44,0.11678421
45,0.07460942
46,0.22911316
47,0.027174551
48,0.022348737
49,0.020763503
50,0.0810129
51,0.06764525
52,0.31308213
53,0.05616818
54,0.02058505
55,0.040473964
56,0.044480875
57,0.11748975
58,0.41475552
59,0.026732802
60,0.045654237
61,0.04354466
62,0.031276047
63,0.031644337
64,0.085926816
65,0.2120529
66,0.072600015
67,0.25196233
68,0.0090316925
69,0.0512284
70,0.02418098
71,0.59227735
72,0.05612842
73,0.028849531
74,0.096972995
75,0.07434406
76,0.04735776
77,0.20465836
78,0.091049336
79,0.08208855
80,0.13718773
81,0.013457952
82,0.0386482
83,0.1481618
84,0.27593973
85,0.0088896705
86,0.025544506
87,0.12539503
88,0.025544506
89,0.04388051
90,0.029912094
91,0.0772846
92,0.022993384
93,0.120287396
94,0.24581943
95,0.02437785
96,0.026811782
97,0.065468
98,0.45582125
99,0.09038838
100,0.058402296
101,0.012416462
102,0.12376448
103,0.3430691
104,0.076374255
105,0.034956202
106,0.06673744
107,0.057851244
108,0.031276047
109,0.030086976
110,0.01649796
111,0.06681475
112,0.09779465
113,0.15190612
114,0.044929497
115,0.39726147
116,0.089423046
117,0.054581165
118,0.060580984
119,0.04016294
120,0.29012585
121,0.15933917
122,0.06634466
123,0.09455083
124,0.067735046
125,0.23338616
126,0.03333395
127,0.050255496
128,0.12195171
129,0.1326142
130,0.020468038
131,0.3345187
132,0.41447297
133,0.05309005
134,0.026897173
135,0.24965677
136,0.118239604
137,0.18000676
138,0.03641396
139,0.031681083
140,0.030209744
141,0.29204807
142,0.06405563
143,0.047616776
144,0.19553451
145,0.15652172
146,0.05816101
147,0.052479252
148,0.018004583
149,0.019563032
150,0.013609546
151,0.0833863
152,0.023048455
153,0.012505642
154,0.029694077
155,0.07243269
156,0.017562931
157,0.113637626
158,0.040030178
159,0.027641406
160,0.12135358
161,0.3023312
162,0.043346655
163,0.3570199
164,0.022807844
165,0.871789
166,0.08684244
167,0.41051862
168,0.26897752
169,0.026390437
170,0.008756135
171,0.08458422
172,0.016656345
173,0.07516957
174,0.38262898
175,0.52552664
176,0.030527893
177,0.013936445
178,0.04281401
179,0.08564232
180,0.050700396
181,0.02777652
182,0.076389596
183,0.034382712
184,0.15292847
185,0.019717164
186,0.023603607
187,0.008775035
188,0.083156675
189,0.09512656
190,0.29706365
191,0.038948208
192,0.036128957
193,0.03592403
194,0.07426883
195,0.5276166
196,0.012519918
197,0.09783242
198,0.10383862
199,0.064388976
200,0.01433313
201,0.24581943
202,0.035942134
203,0.0386482
204,0.071441956
205,0.14093713
206,0.08313112
207,0.11705168
208,0.13624424
209,0.018994307
210,0.124834076
211,0.08507432
212,0.018246818
213,0.53904366
214,0.070975795
215,0.057284422
216,0.2207396
217,0.13718773
218,0.06398592
219,0.22940546
220,0.07327221
221,0.014215227
222,0.12638178
223,0.03964032
224,0.08684244
225,0.056501076
226,0.07422192
227,0.036255427
228,0.05209008
229,0.030667204
230,0.040389404
231,0.052548934
232,0.069482155
233,0.02062905
234,0.021015989
235,0.029957388
236,0.13020006
237,0.017070895
238,0.007933977
239,0.029587245
240,0.1557811
241,0.029157775
242,0.008775035
243,0.013354249
244,0.045054074
245,0.62934643
246,0.010525341
247,0.023777876
248,0.2541539
249,0.029080234
250,0.037124656
251,0.18619901
252,0.02747782
253,0.045189127
254,0.43868536
255,0.041669104
256,0.07923895
257,0.014352139
258,0.06505377
259,0.035389595
260,0.19822541
261,0.019163966
262,0.10213899
263,0.023197697
264,0.017891739
265,0.06607798
266,0.08705306
267,0.062601596
268,0.022159262
269,0.045740616
270,0.35624027
271,0.030685032
272,0.05024637
273,0.03419651
274,0.039215915
275,0.023911318
276,0.015182568
277,0.050242513
278,0.07580167
279,0.0069254027
280,0.019364173
281,0.06512646
282,0.050535124
283,0.12868385
284,0.10264826
285,0.075607486
286,0.070717804
287,0.0077330577
288,0.29672712
289,0.03584045
290,0.009703705
291,0.32311523
292,0.041015126
293,0.08947429
294,0.006195934
295,0.09049943
296,0.0561058
297,0.06749679
298,0.08166929
299,0.09941511
300,0.62771267
301,0.29913658
302,0.047519937
303,0.08166929
304,0.07265732
305,0.014959793
306,0.08496549
307,0.22127499
308,0.04591444
309,0.70848393
310,0.042011242
311,0.025093993
312,0.045189127
313,0.005902588
314,0.024454297
315,0.07850036
316,0.020428758
317,0.029812308
318,0.0792924
319,0.06866441
320,0.1839746
321,0.030527893
322,0.07997956
323,0.14304103
324,0.16931708
325,0.044252094
326,0.022818223
327,0.027995829
328,0.0074300393
329,0.055697776
330,0.007803655
331,0.04224793
332,0.0061393664
333,0.009052612
334,0.31730625
335,0.029035427
336,0.027589375
337,0.010478714
338,0.25459862
339,0.47607127
340,0.073272616
341,0.011167179
342,0.0063724443
343,0.10583926
344,0.095696785
345,0.08060397
346,0.14634635
347,0.014201089
348,0.059837278
349,0.029165346
350,0.3409514
351,0.27878633
352,0.061120525
353,0.015304817
354,0.015493549
355,0.033627823
356,0.062601596
357,0.022021798
358,0.022781296
359,0.05722071
360,0.016630115
361,0.042819574
362,0.110423
363,0.022149062
364,0.031553723
365,0.02437785
366,0.16816488
367,0.014118431
368,0.20648885
369,0.01878008
370,0.02847002
371,0.026903776
372,0.11602467
373,0.11504454
374,0.042572174
375,0.024349278
376,0.024698332
377,0.15567032
378,0.032413293
379,0.27132705
380,0.01089728
381,0.06072927
382,0.041169167
383,0.56677955
384,0.013457952
385,0.16379875
386,0.030514887
387,0.021879619
388,0.04735776
389,0.013847672
390,0.010857851
391,0.008314595
392,0.048761755
393,0.016892124
394,0.30116284
395,0.063855164
396,0.0810129
397,0.13867483
398,0.032712627
399,0.0068817204
400,0.10221002
401,0.054581165
402,0.015053309
403,0.0745239
404,0.023298228
405,0.025718093
406,0.17220926
407,0.011743477
408,0.240628
409,0.020588469
410,0.049069364
411,0.013815411
412,0.07390531
413,0.07784507
414,0.03355881
415,0.10947968
416,0.50421846
417,0.021165183
418,0.045608886
419,0.23291123
420,0.028467732
421,0.062840216
422,0.021652019
423,0.52138734
424,0.43385574
425,0.012253499
426,0.007771022
427,0.6118991
428,0.09217684
429,0.009015937
430,0.3023312
431,0.030752793
432,0.03873341
433,0.13381898
434,0.045715462
435,0.019152699
436,0.02819314
437,0.45377553
438,0.008658872
439,0.061120525
440,0.15396136
441,0.048888687
442,0.0074153263
443,0.65766853
444,0.053653378
445,0.6074656
446,0.08594116
447,0.07685297
448,0.0074131438
449,0.05617785
450,0.096972995
451,0.44548285
452,0.011807022
453,0.025174482
454,0.044112097
455,0.019421022
456,0.03176277
457,0.016897986
458,0.049069364
459,0.0077882153
460,0.017611358
461,0.10073067
462,0.02964022
463,0.026413016
464,0.41051862
465,0.06305005
466,0.13166259
467,0.011173115
468,0.15895075
469,0.02213633
470,0.31593677
471,0.08121671
472,0.34435782
473,0.008135945
474,0.014184022
475,0.02418098
476,0.55567884
477,0.124898724
478,0.12034115
479,0.024902867
480,0.18147315
481,0.030279737
482,0.24078275
483,0.010883478
484,0.065342486
485,0.019880904
486,0.072600015
487,0.09568348
488,0.011201651
489,0.108924754
490,0.10155477
491,0.006605132
492,0.3328428
493,0.12697002
494,0.012848891
495,0.0504148
496,0.05168757
497,0.064258926
498,0.010201078
499,0.0072236345
500,0.012016993
501,0.19822541
502,0.073310375
503,0.0090316925
504,0.08689176
505,0.58023024
506,0.02265128
507,0.1470396
508,0.020588469
509,0.80368656
510,0.011528672
511,0.046751495
512,0.43773553
513,0.0076746866
514,0.007338341
515,0.38495713
516,0.06177013
517,0.08963732
518,0.0826448
519,0.02701551
520,0.02452203
521,0.09313442
522,0.028911043
523,0.008812812
524,0.19200878
525,0.14587915
526,0.026749656
527,0.018510379
528,0.07640539
529,0.23987228
530,0.07494547
531,0.07640539
532,0.13351147
533,0.02437785
534,0.029318256
535,0.033440694
536,0.021317702
537,0.057851244
538,0.10709231
539,0.03697198
540,0.009919761
541,0.4021257
542,0.49782866
543,0.023349388
544,0.8378813
545,0.5559816
546,0.029165346
547,0.01790141
548,0.06727263
549,0.048628073
550,0.017415889
551,0.08510265
552,0.08679194
553,0.75587565
554,0.020922868
555,0.036920685
556,0.17288513
557,0.010736727
558,0.23455279
559,0.019108389
560,0.047402475
561,0.16754256
562,0.12674265
563,0.17458805
564,0.03498661
565,0.009241723
566,0.15355681
567,0.044365115
568,0.013754831
569,0.02309984
570,0.025336552
571,0.0855951
572,0.069482155
573,0.046722356
574,0.092298895
575,0.14861564
576,0.045189127
577,0.015136557
578,0.025474604
579,0.030530667
580,0.034682687
581,0.031704694
582,0.24581943
583,0.09436289
584,0.026566645
585,0.009380176
586,0.03754452
587,0.025978211
588,0.03084468
589,0.012911111
590,0.022275336
591,0.021967445
592,0.013700208
593,0.020920377
594,0.3023312
595,0.045737214
596,0.09052947
597,0.040389404
598,0.024342095
599,0.009787618
600,0.029912094
601,0.4011226
602,0.06721286
603,0.023516959
604,0.07546503
605,0.15494974
606,0.010294848
607,0.10725037
608,0.05519384
609,0.0710048
610,0.07152342
611,0.052476004
612,0.01107263
613,0.020559952
614,0.01411711
615,0.042940713
616,0.010867587
617,0.1842295
618,0.025174482
619,0.009098109
620,0.19736254
621,0.12971844
622,0.0662228
623,0.040232964
624,0.046516147
625,0.1086728
626,0.2967377
627,0.10742828
628,0.013945228
629,0.014766548
630,0.063537605
631,0.37741184
632,0.17167881
633,0.0053741354
634,0.03551836
635,0.046516147
636,0.06931022
637,0.113500185
638,0.32311523
639,0.52108556
640,0.013478011
641,0.0058545577
642,0.057284422
643,0.035995614
644,0.047402475
645,0.011173115
646,0.054123607
647,0.030461868
648,0.017165773
649,0.44667992
650,0.099384226
651,0.045654237
652,0.052155893
653,0.040030178
654,0.02567233
655,0.024956888
656,0.21545202
657,0.048711803
658,0.039608438
659,0.35624027
660,0.028849531
661,0.7511366
662,0.014172572
663,0.02964022
664,0.0845957
665,0.20670013
666,0.5674961
667,0.08618439
668,0.019897005
669,0.37420467
670,0.09217684
671,0.25511917
672,0.010662481
673,0.018422926
674,0.02385866
675,0.017947417
676,0.04591444
677,0.04239474
678,0.03721012
679,0.006839086
680,0.49027207
681,0.1154621
682,0.044715516
683,0.023634072
684,0.026340932
685,0.10654335
686,0.16179977
687,0.008158054
688,0.08721925
689,0.022097534
690,0.10329724
691,0.022097534
692,0.0062384713
693,0.051818036
694,0.05798081
695,0.044365115
696,0.010867587
697,0.44849494
698,0.009380176
699,0.05816101
700,0.13667358
701,0.0071073733
702,0.2875338
703,0.035207395
704,0.05307108
705,0.018030176
706,0.037953883
707,0.055583775
708,0.24517564
709,0.029899068
710,0.11484158
711,0.050535124
712,0.023197697
713,0.0970872
714,0.029506508
715,0.01953285
716,0.41866842
717,0.020641265
718,0.023987666
719,0.14689393
720,0.09455083
721,0.027328612
722,0.3399379
723,0.060509965
724,0.08684244
725,0.14587915
726,0.02417783
727,0.1481618
728,0.026261836
729,0.059099875
730,0.012426015
731,0.03972012
732,0.039321817
733,0.07122195
734,0.03909699
735,0.051030792
736,0.09964321
737,0.015741432
738,0.018030176
739,0.10769267
740,0.081854455
741,0.024621043
742,0.048612554
743,0.014677853
744,0.0069172713
745,0.054202247
746,0.037256718
747,0.24906445
748,0.02966961
749,0.033370484
